property,scene,video,match,label,path,frames,format,start_priming_1,end_priming_1,start_priming_2,end_priming_2
continuity,right,1,1064,0,continuity/right__continuity__tealbowl__egg__iv__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1065,1,continuity/right__continuity__tealbowl__egg__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1065,0,continuity/right__continuity__tealbowl__egg__iv__RL.mp4,632,mp4,150,164,315,329
continuity,right,0,1066,1,continuity/right__continuity__tealbowl__garlic__vv__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1066,0,continuity/right__continuity__tealbowl__garlic__vi__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1067,1,continuity/right__continuity__tealbowl__garlic__vv__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1067,0,continuity/right__continuity__tealbowl__garlic__vi__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1068,1,continuity/right__continuity__tealbowl__garlic__ii__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1068,0,continuity/right__continuity__tealbowl__garlic__iv__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1069,1,continuity/right__continuity__tealbowl__garlic__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1069,0,continuity/right__continuity__tealbowl__garlic__iv__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1070,1,continuity/right__continuity__tealbowl__greenoctagon__vv__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1070,0,continuity/right__continuity__tealbowl__greenoctagon__vi__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1071,1,continuity/right__continuity__tealbowl__greenoctagon__vv__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1071,0,continuity/right__continuity__tealbowl__greenoctagon__vi__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1072,1,continuity/right__continuity__tealbowl__greenoctagon__ii__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1072,0,continuity/right__continuity__tealbowl__greenoctagon__iv__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1073,1,continuity/right__continuity__tealbowl__greenoctagon__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1073,0,continuity/right__continuity__tealbowl__greenoctagon__iv__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1074,1,continuity/right__continuity__tealbowl__potato__vv__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1074,0,continuity/right__continuity__tealbowl__potato__vi__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1075,1,continuity/right__continuity__tealbowl__potato__vv__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1075,0,continuity/right__continuity__tealbowl__potato__vi__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1076,1,continuity/right__continuity__tealbowl__potato__ii__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1076,0,continuity/right__continuity__tealbowl__potato__iv__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1077,1,continuity/right__continuity__tealbowl__potato__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1077,0,continuity/right__continuity__tealbowl__potato__iv__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1078,1,continuity/right__continuity__tealbowl__redtrapezoid__vv__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1078,0,continuity/right__continuity__tealbowl__redtrapezoid__vi__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1079,1,continuity/right__continuity__tealbowl__redtrapezoid__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1079,0,continuity/right__continuity__tealbowl__redtrapezoid__iv__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1080,1,continuity/right__continuity__tealbowl__yellowpentagon__vv__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1080,0,continuity/right__continuity__tealbowl__yellowpentagon__vi__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1081,1,continuity/right__continuity__tealbowl__yellowpentagon__vv__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1081,0,continuity/right__continuity__tealbowl__yellowpentagon__vi__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1082,1,continuity/right__continuity__tealbowl__yellowpentagon__ii__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1082,0,continuity/right__continuity__tealbowl__yellowpentagon__iv__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1083,1,continuity/right__continuity__tealbowl__yellowpentagon__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1083,0,continuity/right__continuity__tealbowl__yellowpentagon__iv__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1084,1,continuity/right__continuity__yellowbowl__blueclover__vv__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1084,0,continuity/right__continuity__yellowbowl__blueclover__vi__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1085,1,continuity/right__continuity__yellowbowl__blueclover__vv__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1085,0,continuity/right__continuity__yellowbowl__blueclover__vi__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1086,1,continuity/right__continuity__yellowbowl__blueclover__ii__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1086,0,continuity/right__continuity__yellowbowl__blueclover__iv__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1087,1,continuity/right__continuity__yellowbowl__blueclover__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1087,0,continuity/right__continuity__yellowbowl__blueclover__iv__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1088,1,continuity/right__continuity__yellowbowl__duck__vv__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1088,0,continuity/right__continuity__yellowbowl__duck__vi__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1089,1,continuity/right__continuity__yellowbowl__duck__vv__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1089,0,continuity/right__continuity__yellowbowl__duck__vi__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1090,1,continuity/right__continuity__yellowbowl__duck__ii__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1090,0,continuity/right__continuity__yellowbowl__duck__iv__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1091,1,continuity/right__continuity__yellowbowl__duck__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1091,0,continuity/right__continuity__yellowbowl__duck__iv__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1092,1,continuity/right__continuity__yellowbowl__egg__vv__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1092,0,continuity/right__continuity__yellowbowl__egg__vi__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1093,1,continuity/right__continuity__yellowbowl__egg__vv__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1093,0,continuity/right__continuity__yellowbowl__egg__vi__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1094,1,continuity/right__continuity__yellowbowl__egg__ii__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1094,0,continuity/right__continuity__yellowbowl__egg__iv__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1095,1,continuity/right__continuity__yellowbowl__egg__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1095,0,continuity/right__continuity__yellowbowl__egg__iv__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1096,1,continuity/right__continuity__yellowbowl__garlic__vv__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1096,0,continuity/right__continuity__yellowbowl__garlic__vi__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1097,1,continuity/right__continuity__yellowbowl__garlic__vv__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1097,0,continuity/right__continuity__yellowbowl__garlic__vi__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1098,1,continuity/right__continuity__yellowbowl__garlic__ii__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1098,0,continuity/right__continuity__yellowbowl__garlic__iv__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1099,1,continuity/right__continuity__yellowbowl__garlic__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1099,0,continuity/right__continuity__yellowbowl__garlic__iv__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1100,1,continuity/right__continuity__yellowbowl__greenoctagon__vv__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1100,0,continuity/right__continuity__yellowbowl__greenoctagon__vi__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1101,1,continuity/right__continuity__yellowbowl__greenoctagon__vv__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1101,0,continuity/right__continuity__yellowbowl__greenoctagon__vi__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1102,1,continuity/right__continuity__yellowbowl__greenoctagon__ii__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1102,0,continuity/right__continuity__yellowbowl__greenoctagon__iv__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1103,1,continuity/right__continuity__yellowbowl__greenoctagon__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1103,0,continuity/right__continuity__yellowbowl__greenoctagon__iv__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1104,1,continuity/right__continuity__yellowbowl__potato__vv__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1104,0,continuity/right__continuity__yellowbowl__potato__vi__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1105,1,continuity/right__continuity__yellowbowl__potato__vv__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1105,0,continuity/right__continuity__yellowbowl__potato__vi__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1106,1,continuity/right__continuity__yellowbowl__potato__ii__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1106,0,continuity/right__continuity__yellowbowl__potato__iv__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1107,1,continuity/right__continuity__yellowbowl__potato__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1107,0,continuity/right__continuity__yellowbowl__potato__iv__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1108,1,continuity/right__continuity__yellowbowl__redtrapezoid__vv__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1108,0,continuity/right__continuity__yellowbowl__redtrapezoid__vi__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1109,1,continuity/right__continuity__yellowbowl__redtrapezoid__vv__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1109,0,continuity/right__continuity__yellowbowl__redtrapezoid__vi__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1110,1,continuity/right__continuity__yellowbowl__redtrapezoid__ii__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1110,0,continuity/right__continuity__yellowbowl__redtrapezoid__iv__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1111,1,continuity/right__continuity__yellowbowl__redtrapezoid__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1111,0,continuity/right__continuity__yellowbowl__redtrapezoid__iv__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1112,1,continuity/right__continuity__yellowbowl__yellowpentagon__vv__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1112,0,continuity/right__continuity__yellowbowl__yellowpentagon__vi__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1113,1,continuity/right__continuity__yellowbowl__yellowpentagon__vv__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1113,0,continuity/right__continuity__yellowbowl__yellowpentagon__vi__RL.mp4,630,mp4,150,164,315,329
continuity,right,0,1114,1,continuity/right__continuity__yellowbowl__yellowpentagon__ii__LR.mp4,630,mp4,150,164,315,329
continuity,right,1,1114,0,continuity/right__continuity__yellowbowl__yellowpentagon__iv__LR.mp4,630,mp4,150,164,315,329
continuity,right,0,1115,1,continuity/right__continuity__yellowbowl__yellowpentagon__ii__RL.mp4,630,mp4,150,164,315,329
continuity,right,1,1115,0,continuity/right__continuity__yellowbowl__yellowpentagon__iv__RL.mp4,630,mp4,150,164,315,329
gravity,center,0,0,1,gravity/center__gravity__bigbluecup__blackcrayon__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,0,0,gravity/center__gravity__bigbluecup__blackcrayon__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,1,1,gravity/center__gravity__bigbluecup__blackcrayon__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,1,0,gravity/center__gravity__bigbluecup__blackcrayon__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,2,1,gravity/center__gravity__bigbluecup__blueball__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,2,0,gravity/center__gravity__bigbluecup__blueball__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,3,1,gravity/center__gravity__bigbluecup__blueball__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,3,0,gravity/center__gravity__bigbluecup__blueball__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,4,1,gravity/center__gravity__bigbluecup__blueclover__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,4,0,gravity/center__gravity__bigbluecup__blueclover__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,5,1,gravity/center__gravity__bigbluecup__blueclover__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,5,0,gravity/center__gravity__bigbluecup__blueclover__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,6,1,gravity/center__gravity__bigbluecup__bluecrayon__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,6,0,gravity/center__gravity__bigbluecup__bluecrayon__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,7,1,gravity/center__gravity__bigbluecup__bluecrayon__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,7,0,gravity/center__gravity__bigbluecup__bluecrayon__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,8,1,gravity/center__gravity__bigbluecup__blueoval__ui.mp4,402,mp4,0,0,150,164
gravity,center,1,8,0,gravity/center__gravity__bigbluecup__blueoval__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,9,1,gravity/center__gravity__bigbluecup__blueoval__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,9,0,gravity/center__gravity__bigbluecup__blueoval__ci.mp4,412,mp4,0,0,160,174
gravity,center,0,10,1,gravity/center__gravity__bigbluecup__bluestar__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,10,0,gravity/center__gravity__bigbluecup__bluestar__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,11,1,gravity/center__gravity__bigbluecup__bluestar__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,11,0,gravity/center__gravity__bigbluecup__bluestar__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,12,1,gravity/center__gravity__bigbluecup__browncrayon__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,12,0,gravity/center__gravity__bigbluecup__browncrayon__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,13,1,gravity/center__gravity__bigbluecup__browncrayon__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,13,0,gravity/center__gravity__bigbluecup__browncrayon__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,14,1,gravity/center__gravity__bigbluecup__egg__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,14,0,gravity/center__gravity__bigbluecup__egg__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,15,1,gravity/center__gravity__bigbluecup__egg__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,15,0,gravity/center__gravity__bigbluecup__egg__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,16,1,gravity/center__gravity__bigbluecup__greencrayon__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,16,0,gravity/center__gravity__bigbluecup__greencrayon__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,17,1,gravity/center__gravity__bigbluecup__greencrayon__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,17,0,gravity/center__gravity__bigbluecup__greencrayon__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,18,1,gravity/center__gravity__bigbluecup__orangecrayon__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,18,0,gravity/center__gravity__bigbluecup__orangecrayon__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,19,1,gravity/center__gravity__bigbluecup__orangecrayon__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,19,0,gravity/center__gravity__bigbluecup__orangecrayon__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,20,1,gravity/center__gravity__bigbluecup__purplecrayon__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,20,0,gravity/center__gravity__bigbluecup__purplecrayon__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,21,1,gravity/center__gravity__bigbluecup__purplecrayon__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,21,0,gravity/center__gravity__bigbluecup__purplecrayon__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,22,1,gravity/center__gravity__bigbluecup__redball__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,22,0,gravity/center__gravity__bigbluecup__redball__uv.mp4,407,mp4,0,0,150,164
gravity,center,0,23,1,gravity/center__gravity__bigbluecup__redball__cv.mp4,417,mp4,0,0,160,174
gravity,center,1,23,0,gravity/center__gravity__bigbluecup__redball__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,24,1,gravity/center__gravity__bigbluecup__redcrayon__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,24,0,gravity/center__gravity__bigbluecup__redcrayon__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,25,1,gravity/center__gravity__bigbluecup__redcrayon__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,25,0,gravity/center__gravity__bigbluecup__redcrayon__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,26,1,gravity/center__gravity__bigbluecup__watch__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,26,0,gravity/center__gravity__bigbluecup__watch__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,27,1,gravity/center__gravity__bigbluecup__watch__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,27,0,gravity/center__gravity__bigbluecup__watch__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,28,1,gravity/center__gravity__bigbluecup__yellowball__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,28,0,gravity/center__gravity__bigbluecup__yellowball__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,29,1,gravity/center__gravity__bigbluecup__yellowball__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,29,0,gravity/center__gravity__bigbluecup__yellowball__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,30,1,gravity/center__gravity__bigbluecup__yellowcrayon__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,30,0,gravity/center__gravity__bigbluecup__yellowcrayon__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,31,1,gravity/center__gravity__bigbluecup__yellowcrayon__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,31,0,gravity/center__gravity__bigbluecup__yellowcrayon__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,32,1,gravity/center__gravity__bigtealcup__blackcrayon__ui.mp4,400,mp4,0,0,145,159
gravity,center,1,32,0,gravity/center__gravity__bigtealcup__blackcrayon__uv.mp4,400,mp4,0,0,145,159
gravity,center,0,33,1,gravity/center__gravity__bigtealcup__blackcrayon__cv.mp4,405,mp4,0,0,150,164
gravity,center,1,33,0,gravity/center__gravity__bigtealcup__blackcrayon__ci.mp4,405,mp4,0,0,150,164
gravity,center,0,34,1,gravity/center__gravity__bigtealcup__blueball__ui.mp4,400,mp4,0,0,145,159
gravity,center,1,34,0,gravity/center__gravity__bigtealcup__blueball__uv.mp4,400,mp4,0,0,145,159
gravity,center,0,35,1,gravity/center__gravity__bigtealcup__blueball__cv.mp4,405,mp4,0,0,150,164
gravity,center,1,35,0,gravity/center__gravity__bigtealcup__blueball__ci.mp4,405,mp4,0,0,150,164
gravity,center,0,36,1,gravity/center__gravity__bigtealcup__bluecrayon__ui.mp4,400,mp4,0,0,145,159
gravity,center,1,36,0,gravity/center__gravity__bigtealcup__bluecrayon__uv.mp4,400,mp4,0,0,145,159
gravity,center,0,37,1,gravity/center__gravity__bigtealcup__bluecrayon__cv.mp4,405,mp4,0,0,150,164
gravity,center,1,37,0,gravity/center__gravity__bigtealcup__bluecrayon__ci.mp4,405,mp4,0,0,150,164
gravity,center,0,38,1,gravity/center__gravity__bigtealcup__browncrayon__ui.mp4,400,mp4,0,0,145,159
gravity,center,1,38,0,gravity/center__gravity__bigtealcup__browncrayon__uv.mp4,400,mp4,0,0,145,159
gravity,center,0,39,1,gravity/center__gravity__bigtealcup__browncrayon__cv.mp4,405,mp4,0,0,150,164
gravity,center,1,39,0,gravity/center__gravity__bigtealcup__browncrayon__ci.mp4,405,mp4,0,0,150,164
gravity,center,0,40,1,gravity/center__gravity__bigtealcup__egg__ui.mp4,400,mp4,0,0,145,159
gravity,center,1,40,0,gravity/center__gravity__bigtealcup__egg__uv.mp4,400,mp4,0,0,145,159
gravity,center,0,41,1,gravity/center__gravity__bigtealcup__egg__cv.mp4,405,mp4,0,0,150,164
gravity,center,1,41,0,gravity/center__gravity__bigtealcup__egg__ci.mp4,405,mp4,0,0,150,164
gravity,center,0,42,1,gravity/center__gravity__bigtealcup__greencrayon__ui.mp4,400,mp4,0,0,145,159
gravity,center,1,42,0,gravity/center__gravity__bigtealcup__greencrayon__uv.mp4,400,mp4,0,0,145,159
gravity,center,0,43,1,gravity/center__gravity__bigtealcup__greencrayon__cv.mp4,405,mp4,0,0,150,164
gravity,center,1,43,0,gravity/center__gravity__bigtealcup__greencrayon__ci.mp4,405,mp4,0,0,150,164
gravity,center,0,44,1,gravity/center__gravity__bigtealcup__orangecrayon__ui.mp4,400,mp4,0,0,145,159
gravity,center,1,44,0,gravity/center__gravity__bigtealcup__orangecrayon__uv.mp4,400,mp4,0,0,145,159
gravity,center,0,45,1,gravity/center__gravity__bigtealcup__orangecrayon__cv.mp4,405,mp4,0,0,150,164
gravity,center,1,45,0,gravity/center__gravity__bigtealcup__orangecrayon__ci.mp4,405,mp4,0,0,150,164
gravity,center,0,46,1,gravity/center__gravity__bigtealcup__purplecrayon__ui.mp4,400,mp4,0,0,145,159
gravity,center,1,46,0,gravity/center__gravity__bigtealcup__purplecrayon__uv.mp4,400,mp4,0,0,145,159
gravity,center,0,47,1,gravity/center__gravity__bigtealcup__purplecrayon__cv.mp4,405,mp4,0,0,150,164
gravity,center,1,47,0,gravity/center__gravity__bigtealcup__purplecrayon__ci.mp4,405,mp4,0,0,150,164
gravity,center,0,48,1,gravity/center__gravity__bigtealcup__redcrayon__ui.mp4,400,mp4,0,0,145,159
gravity,center,1,48,0,gravity/center__gravity__bigtealcup__redcrayon__uv.mp4,400,mp4,0,0,145,159
gravity,center,0,49,1,gravity/center__gravity__bigtealcup__redcrayon__cv.mp4,405,mp4,0,0,150,164
gravity,center,1,49,0,gravity/center__gravity__bigtealcup__redcrayon__ci.mp4,405,mp4,0,0,150,164
gravity,center,0,50,1,gravity/center__gravity__bigtealcup__watch__ui.mp4,400,mp4,0,0,145,159
gravity,center,1,50,0,gravity/center__gravity__bigtealcup__watch__uv.mp4,400,mp4,0,0,145,159
gravity,center,0,51,1,gravity/center__gravity__bigtealcup__watch__cv.mp4,405,mp4,0,0,150,164
gravity,center,1,51,0,gravity/center__gravity__bigtealcup__watch__ci.mp4,405,mp4,0,0,150,164
gravity,center,0,52,1,gravity/center__gravity__bigtealcup__yellowball__ui.mp4,400,mp4,0,0,145,159
gravity,center,1,52,0,gravity/center__gravity__bigtealcup__yellowball__uv.mp4,400,mp4,0,0,145,159
gravity,center,0,53,1,gravity/center__gravity__bigtealcup__yellowball__cv.mp4,405,mp4,0,0,150,164
gravity,center,1,53,0,gravity/center__gravity__bigtealcup__yellowball__ci.mp4,405,mp4,0,0,150,164
gravity,center,0,54,1,gravity/center__gravity__bigtealcup__yellowcrayon__ui.mp4,400,mp4,0,0,145,159
gravity,center,1,54,0,gravity/center__gravity__bigtealcup__yellowcrayon__uv.mp4,400,mp4,0,0,145,159
gravity,center,0,55,1,gravity/center__gravity__bigtealcup__yellowcrayon__cv.mp4,405,mp4,0,0,150,164
gravity,center,1,55,0,gravity/center__gravity__bigtealcup__yellowcrayon__ci.mp4,405,mp4,0,0,150,164
gravity,center,0,56,1,gravity/center__gravity__blackbowl__blackcrayon__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,56,0,gravity/center__gravity__blackbowl__blackcrayon__uv.mp4,401,mp4,0,0,150,164
gravity,center,0,57,1,gravity/center__gravity__blackbowl__blackcrayon__cv.mp4,411,mp4,0,0,160,174
gravity,center,1,57,0,gravity/center__gravity__blackbowl__blackcrayon__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,58,1,gravity/center__gravity__blackbowl__blueball__ui.mp4,391,mp4,0,0,150,164
gravity,center,1,58,0,gravity/center__gravity__blackbowl__blueball__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,59,1,gravity/center__gravity__blackbowl__blueball__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,59,0,gravity/center__gravity__blackbowl__blueball__ci.mp4,401,mp4,0,0,160,174
gravity,center,0,60,1,gravity/center__gravity__blackbowl__blueclover__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,60,0,gravity/center__gravity__blackbowl__blueclover__uv.mp4,401,mp4,0,0,150,164
gravity,center,0,61,1,gravity/center__gravity__blackbowl__blueclover__cv.mp4,411,mp4,0,0,160,174
gravity,center,1,61,0,gravity/center__gravity__blackbowl__blueclover__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,62,1,gravity/center__gravity__blackbowl__bluecrayon__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,62,0,gravity/center__gravity__blackbowl__bluecrayon__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,63,1,gravity/center__gravity__blackbowl__bluecrayon__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,63,0,gravity/center__gravity__blackbowl__bluecrayon__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,64,1,gravity/center__gravity__blackbowl__browncrayon__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,64,0,gravity/center__gravity__blackbowl__browncrayon__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,65,1,gravity/center__gravity__blackbowl__browncrayon__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,65,0,gravity/center__gravity__blackbowl__browncrayon__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,66,1,gravity/center__gravity__blackbowl__duck__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,66,0,gravity/center__gravity__blackbowl__duck__uv.mp4,411,mp4,0,0,150,164
gravity,center,0,67,1,gravity/center__gravity__blackbowl__duck__cv.mp4,421,mp4,0,0,160,174
gravity,center,1,67,0,gravity/center__gravity__blackbowl__duck__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,68,1,gravity/center__gravity__blackbowl__egg__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,68,0,gravity/center__gravity__blackbowl__egg__uv.mp4,405,mp4,0,0,150,164
gravity,center,0,69,1,gravity/center__gravity__blackbowl__egg__cv.mp4,415,mp4,0,0,160,174
gravity,center,1,69,0,gravity/center__gravity__blackbowl__egg__ci.mp4,415,mp4,0,0,160,174
gravity,center,0,70,1,gravity/center__gravity__blackbowl__greencrayon__ui.mp4,405,mp4,0,0,150,164
gravity,center,1,70,0,gravity/center__gravity__blackbowl__greencrayon__uv.mp4,405,mp4,0,0,150,164
